"id","age","checking_status","class","credit_amount","duration","employment","existing_credits","feat01","feat02","feat03","feat04","feat05","feat06","feat07","feat08","feat09","feat10","foreign_worker","installment_commitment","job","num_dependents","own_telephone","residence_since","savings_status","sex","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","housing_own","housing_rent","other_parties_guarantor","other_parties_none","other_payment_plans_none","other_payment_plans_stores","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
946,22,2,1,3220,24,2,1,0.145684213829603,0.569489189253041,0.776216351376241,1.10445687808738,0.677456680130143,0.74947617472925,0.5593743967171,1.44780502972898,0.786963076533977,0.469063747517224,1,4,3,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
948,27,1,1,1072,9,4,2,0.509436913180595,0.747856286076999,0.827202058536628,0.65692512240273,1.11592506334415,1.47670416786752,0.926928198595962,1.34347122290221,0.690267586930882,0.589577184986624,1,3,3,1,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,36,2,0,1430,12,4,1,0.479943729714154,0.668755461247676,1.59974335120073,0.792637437642618,1.14376571843253,0.648405434359326,1.20446616333803,0.76058085106633,1.0585435552434,0.26253730748091,1,2,3,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
950,45,2,1,280,12,5,1,0.436386584891351,0.354350682348511,1.31836314082905,1.00424994229477,0.895360628160955,1.32897300539601,0.976738440182217,0.64909946774851,1.23608645248423,0.552694709582358,1,4,2,1,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
952,46,1,1,1339,15,5,2,0.405533892448063,0.590240528043355,0.662834013454524,1.20224764264731,1.07636460392928,1.48782769149878,0.419094520736032,1.42855214908149,0.827778982171285,0.533506314245256,1,4,3,1,1,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
954,27,1,0,8562,24,2,2,0.675018056316146,0.381529164124999,1.39116338069244,1.40464153281949,0.839603773104327,0.79479374833479,1.11669636693452,0.814869841904774,0.748489290168393,0.52382411631466,1,2,3,1,1,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,41,3,0,1056,12,5,1,0.195296278982215,0.522321063209203,0.745144534885859,0.634957366287786,1.03752113038905,0.76597629649443,0.4744976593267,0.632321403817563,1.20315285587536,0.133650832757426,1,4,2,2,0,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
957,54,1,1,3702,15,5,1,0.256953206652862,0.517228125850756,1.239235288254,0.750705857763928,1.17379997063447,1.04806855759835,1.15392071694431,1.0765897222392,0.513303229059221,0.146032539507584,1,4,4,1,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,31,1,1,1442,15,3,2,0.612445162278277,0.623826499906711,1.31236213347326,1.00487972455968,0.629718690919653,0.671184150820508,0.586871286374368,1.12626924289375,1.38123774783026,0.625630523598495,1,4,3,1,0,2,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
960,37,1,1,2337,12,3,1,0.58895790854488,0.706293740556562,1.29763476816793,1.22581037012672,1.27866827886265,0.99243785581845,0.759625621432677,1.42170313594795,0.763344537474707,0.643638899312282,1,4,3,1,1,4,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
961,25,3,1,2449,15,3,1,0.704155981133938,0.553541711561361,0.785454310390375,1.06691275114065,0.500256502803593,0.659496302726978,1.32134921449937,0.913846290858048,1.0298435413897,0.811676068322254,1,3,2,1,0,2,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
962,24,2,0,1337,24,2,1,0.477638727771458,0.165721884871192,1.32432446995379,0.816692057435823,0.443870704635533,1.05214904491167,1.00174977199449,1.32878410470421,0.668779013029617,0.327781662819538,1,4,3,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
964,39,2,1,884,6,5,2,0.23500155135204,0.644587563572638,1.15573213643826,1.21251055043922,1.22147838779167,1.49429430559037,0.930426930047171,1.42159747256874,1.69586249968266,0.469569407909017,1,1,3,1,1,4,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
965,30,3,1,2898,24,5,1,0.362067052470691,0.567842328749356,1.51455906003785,0.695879148588837,0.909476662352778,1.39717389170253,1.12140956976957,1.54471011563126,1.25089885786981,0.523223291305355,1,4,3,1,0,4,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
966,47,3,0,12815,36,3,1,0.563794385989567,0.771913254883593,0.785665166517405,1.36374986846159,0.838125014817746,1.28287771114084,1.2080354626015,0.860546034640187,0.89307580234287,0.40072019429686,1,1,3,2,1,4,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
967,42,1,1,10808,36,5,2,0.427499341403465,0.611369346802721,0.581033413639666,0.475056181403757,0.780097128209105,1.32417971138061,1.13876845688301,0.292328666500219,0.446103014883295,0.416787679743202,1,2,3,1,0,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
969,27,1,1,3041,15,2,2,0.370287732239829,0.61539788449952,1.31492295079146,0.746197139681726,0.841615775260175,0.747100173923122,0.330906793863763,1.12866840774965,0.786552656523858,0.532722048607441,1,2,2,1,0,3,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
970,26,3,1,580,12,2,1,0.402324076726408,0.45890168698125,0.46689128993007,1.45355574444433,1.21702562859641,0.901043105591257,0.874978203649538,1.26169935075208,1.4981783721758,0.249189497906029,1,4,2,1,0,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
972,45,1,1,7008,6,4,2,0.532087358825078,0.620616683264738,0.516108930200362,0.72889547738606,1.05188374422359,0.758555087238739,0.692351493545324,1.05209655180226,1.06355828935439,0.409508984259756,1,1,4,2,1,3,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
973,48,2,0,1436,12,3,2,0.596337933182015,0.497135024216022,1.35231232706591,0.800408290175505,0.71964473590417,0.562006840366756,0.935910598002712,0.975082861394722,1.55640692944202,0.497966261050605,1,4,3,1,0,4,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
976,29,1,1,1246,12,3,2,0.430202506215409,0.620144753116563,0.853932753267545,0.880427623856183,1.4736551913572,1.27673578823616,0.816466231079199,0.600881235889338,1.07263162161074,0.504836091275428,1,4,4,1,1,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
977,31,1,1,9651,36,3,2,0.447739137547454,0.516109058918976,1.29299862126953,0.832694155701278,1.15652411410707,0.624853497467276,1.28154361091604,0.824512944686594,0.289900375335682,0.557741510570876,1,2,3,1,0,2,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
978,37,3,1,1058,9,5,3,0.74366763426235,0.645416624402469,1.19664393270337,1.19005199538258,1.32435038154385,1.08873280810523,0.556832648187208,1.13523094238689,1.42778227638983,0.404178406466847,1,2,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
979,49,1,1,2307,12,4,1,0.379006479968842,0.636514604639235,0.892034580155249,0.436262074469174,0.433083390003222,0.683544860120343,0.523995686528921,0.927764037336839,0.810729058248062,0.591297297268625,1,2,2,2,0,3,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
980,27,2,1,2121,18,2,1,0.44582449245267,0.736224723190312,0.954917344288491,1.19171148488757,1.29099711358142,1.32824386290857,0.347810470365718,0.387672560573701,1.0411649230637,0.235914491679941,1,4,3,1,0,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
981,42,1,1,1455,4,4,3,0.288561130912342,0.431781156155274,0.626325659181913,0.51849890959854,0.767370558996483,1.37742528885451,0.766946486257902,0.931992497230003,0.992953181870147,0.704943638566571,1,2,2,2,0,1,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
983,23,2,1,1324,6,1,1,0.366683646769525,0.570419624541433,1.48696242307385,1.04731170294765,0.423948789321322,1.45617720209784,0.837305619961461,0.644147307965081,1.0065430135982,0.233505412417632,1,1,1,1,1,2,4,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
984,61,3,0,1324,15,3,2,0.675202700043897,0.61408183776578,0.654765618935273,0.925781360373905,0.705373208911237,0.558572944389987,0.24979975039622,1.34897855217524,0.364845154632883,0.614157230105252,1,3,3,1,0,3,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
986,25,3,1,604,18,3,1,0.641265445907455,0.654947870658742,1.48093487053775,1.01312777462205,0.882070824005463,0.960008981392524,0.952728028730832,0.722464132690947,1.34475215034126,0.599840515186187,1,4,2,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
987,31,3,0,1509,24,5,2,0.304916780440978,0.577941101010642,1.35021915773264,0.483884301557878,0.545297828783013,0.580525109975795,1.33455334038825,0.969505954322346,1.00699126658858,0.606709855500954,1,4,3,1,1,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
988,50,1,1,2152,21,5,2,0.762155425543474,0.616220442877352,0.560876051209358,0.620437431836266,0.907431261097006,0.837768502420186,0.78127281563914,0.936952626908701,1.32361804039622,0.711378324361045,1,4,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
989,62,1,1,1381,6,3,1,0.604612089918224,0.622356446251183,0.721162099203546,0.935315733928193,0.833608429271754,1.32476622057529,1.2345242712511,1.18751589113578,1.02390550993024,0.482126307909861,1,1,3,1,0,4,4,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
990,26,2,1,4782,48,4,1,0.460165393171851,0.547402309754527,0.685079688930244,0.689833434627119,0.821689404270878,1.04289754364922,1.41137582168777,1.2823617617855,0.863827898662621,0.549295935814257,1,4,3,2,0,3,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
991,31,3,1,1294,10,3,1,0.371817092164375,0.560754256569994,0.97576934055914,0.846874100056001,1.2475257533985,0.440207454735656,0.60342418853867,1.36736587557942,0.370397490608086,0.832324698082028,1,4,2,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
992,22,3,0,1580,9,2,1,0.432545767305554,0.531971358780747,0.862852986507953,1.10382576479382,0.634726973760241,0.59728096094329,1.32562553866095,1.50007763306203,1.24379826703294,0.531349281080251,1,4,3,1,1,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
993,35,2,1,1971,12,5,1,0.330590381793104,0.55445185743158,1.53146402939486,0.918416957374488,1.60845283440941,0.818353188558135,1.23204003228146,0.48600849782293,0.528765906874963,0.672133260201888,1,3,3,1,0,1,4,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
994,27,2,0,6008,40,3,1,0.881378754170597,0.366858227920726,0.943901187139585,1.03999410853017,1.30912590934167,0.517815964630399,0.530590979544058,1.03740558454713,0.407366586344345,0.220928921778486,1,4,3,1,1,3,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
995,29,2,0,11584,45,5,2,0.269312919395139,0.801124681970838,0.779634596011641,0.880363380827777,1.08001854546229,1.3088500830621,1.38846843467211,1.1234748712946,0.765142790585865,0.165858292752555,1,2,3,1,0,4,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,30,2,0,3611,24,2,1,0.462302778961945,0.524886317636164,1.51123556627826,1.44756726640329,0.858655173603824,1.33064011815027,0.966003085272162,1.6771236560369,0.994514651954001,0.261896979548101,1,4,3,2,1,4,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
998,33,2,0,702,12,2,1,0.565556315930717,0.449023925141447,1.1231478454648,1.40422917519621,0.750597518061593,0.725775112152342,1.22292524072958,1.00345583832967,1.18154958801024,0.528963059366844,1,4,2,1,1,3,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
999,31,1,1,782,24,4,1,0.629818275242913,0.534075357305098,1.69099261539577,1.02515652768793,0.764133945359777,0.865522550377378,1.12229700675984,1.29550287733556,0.416780116886884,0.742342708024068,1,4,3,1,1,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1000,23,4,1,3827,36,3,1,0.396424862489236,0.48490985931148,1.20285827168858,0.699204975853316,0.587300604678974,1.11086942882158,1.36309896242478,0.748695048737239,1.09470834915957,0.254130970756057,1,2,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1001,42,3,0,6278,60,3,1,0.655510528726464,0.405315904754814,0.673395942752884,1.42933946676087,0.872065881940811,1.55064268606068,1.0632143336184,1.51740121833602,0.701099707356774,0.643386737766352,1,4,3,1,0,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1002,57,2,1,3884,30,5,2,0.231362245133427,0.613754524766228,1.45060462428999,1.21633429900203,0.490960554299499,0.808220325408548,0.959047420085322,0.849244133347806,0.697264987391307,0.721739777317074,1,4,3,1,1,4,5,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1003,55,2,0,7092,24,2,1,0.743220957764761,0.468435758831772,0.893678250185152,0.895729671465493,1.4038117062059,1.37221895186002,1.2027835246524,1.2625389501215,1.38311063220312,0.697362742123971,1,2,3,1,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1004,26,1,1,3273,24,5,1,0.24137029903897,0.605224465185758,1.41978853242319,0.604256719945134,1.04275776544578,1.33477855256282,0.312159217225815,1.10688431364851,1.11112515522984,0.251890154075403,1,3,4,1,1,2,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1007,38,3,1,3417,24,4,2,0.849814754445151,0.508212145494879,1.35182711133955,0.529821608476224,1.08446966923846,0.560784959707997,1.0392072348332,1.12897151868613,1.12270092099852,0.640441349422441,1,2,3,1,1,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1008,27,2,1,1735,12,3,1,0.421475032812087,0.560718592806228,0.818927306320093,1.57969761184765,1.54167507812122,0.501666115643881,0.96561636090443,0.707947411110063,1.36771641589928,0.548796276632966,1,2,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1010,46,2,0,4281,48,4,1,0.556723788898902,0.847279347782216,0.634671319273956,0.560842623349009,1.22689015143759,1.49470608866497,1.72485238513641,0.816339493449869,1.24634962361547,0.367467906136334,1,4,3,2,0,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1011,49,4,1,1108,9,5,1,0.748886349771036,0.541827995853046,1.2146123579772,0.620963720923408,1.32478776257169,0.563015577091057,0.535240972326053,1.19840460767272,0.946426445160369,0.630046305888317,1,2,3,1,0,4,3,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1012,46,2,0,957,12,2,2,0.483238540287794,0.652021385393032,0.46957234339795,0.913639218779557,0.622694070517684,1.07901361273721,1.18045719233811,1.51288499444984,1.34985594072814,0.501085719069377,1,4,3,1,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1013,46,2,0,4024,48,4,1,0.456221243173262,0.49810152868783,1.52430323165279,0.703854767158514,0.86406493946668,1.46664920989668,0.935281687866889,0.772539774890771,1.49133890984798,0.496047201794623,1,4,3,2,0,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1014,29,2,1,3371,12,3,1,0.142562092940309,0.424896142535708,0.949699975601622,0.510989613686625,1.37608631421989,1.10946589943718,0.660801947078964,0.63482183383852,0.846889182061492,0.51334048557549,1,2,2,2,0,2,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1018,26,1,0,10999,36,1,2,0.405872553823428,0.259988134474646,1.135694086229,0.942613367171864,1.07863338193024,1.60763124259023,1.46312177073535,0.761736767294626,0.688615654253586,0.46203535579586,1,4,4,1,1,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1019,51,2,1,1331,8,5,2,0.405897300388527,0.671819757910635,1.10794486902263,0.922460184358103,0.559181542910539,0.703888332691064,0.769609733261218,0.598299139258482,1.16291752592694,0.82502944823467,1,3,4,2,1,4,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1020,48,3,1,12139,48,3,1,0.326226997777306,0.659626375426693,1.02980223106289,1.35893389506739,1.26241727779222,0.988698127804648,1.16122842793591,1.58603479203707,1.41090919694064,0.500438562379396,1,2,4,1,1,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,29,1,1,2639,24,2,1,0.671133566835616,0.606539261964699,1.40611730335748,0.454645381667489,1.22018165352618,1.24825726861655,0.95158267709644,0.471454088523028,1.34976665811649,0.534836676356984,1,4,4,1,1,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1022,22,1,1,1498,12,2,2,0.415924780722141,0.594611747076538,0.862109242120377,0.832701620274634,0.536989547727048,1.48321843499799,0.896846865274261,1.40989037747534,1.95752053917386,0.656925546809094,1,2,2,1,0,4,2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024,43,3,1,3154,18,5,1,0.453329545589159,0.358065979965437,0.818898370123706,0.658573506029963,0.949810755909739,1.0646252263795,0.536507467800825,1.67609903015438,0.643248017676356,0.520220237420438,1,4,3,2,0,4,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1025,31,1,0,3910,24,5,2,0.385050643843649,0.54717849108095,1.23311629417305,1.05484333860302,0.500825642862875,0.813722650236313,0.78980374223075,0.700030757309158,0.866158556717652,0.262391174126147,1,2,3,1,0,4,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1026,31,3,0,2042,18,2,2,0.485632642547705,0.506228946660429,1.18957487879067,0.440168839879247,1.53984075663136,0.755124249513339,0.76066618312814,0.539245887990521,0.797892775836728,0.446713312582486,1,2,2,1,0,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1027,26,2,0,7996,36,3,1,0.705055779030336,0.637106534903503,0.765002508286883,0.748669009841361,0.75603103805835,1.35822818663586,0.520584220516908,0.720383414672315,1.4841714694788,0.52971102087353,1,2,3,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1028,22,2,0,858,12,1,1,0.681104308716613,0.496320107388472,1.00319344302223,1.1085585872388,0.733199015181795,0.886456774619255,0.853836079502565,1.1906804659693,0.94068688962463,0.44697446999914,1,4,3,1,0,3,3,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1029,35,2,0,1414,6,5,1,0.420953303660466,0.736252619547821,1.19001339435529,1.49648564530296,0.653707691274987,1.57280702576861,0.759319109659794,1.39128245219269,0.564476008474025,0.474006936898026,1,4,3,1,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1032,42,2,0,3491,36,5,1,0.261910424443972,0.59677146784716,1.49741872847305,1.08555716622218,1.08125307982783,1.14026367520278,0.622535244528946,1.03568908882766,1.13547233238219,0.6053605193913,1,4,3,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1033,63,2,1,2930,24,3,1,0.424703047142108,0.674141086292417,1.59338095510849,0.986412511371264,1.41681786112089,1.31237505603177,0.970791891657395,1.08855828548762,0.738376735631348,0.471676410382114,1,3,3,2,1,4,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1034,34,3,0,2171,24,1,1,0.46958913511227,0.629182780894564,1.15524471138638,1.15559139930176,0.833898847821758,1.4095195211925,1.30934035459315,0.726219223923451,1.06293722898457,0.134730920572102,1,3,4,1,1,2,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035,24,3,0,1964,30,3,1,0.440011014081273,0.362555881836763,1.08197373785395,1.4557731809332,0.707592371217374,1.68589068890694,0.345216561035911,1.18963593271779,1.48605478462903,0.702309169808394,1,4,3,1,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1036,25,1,1,1613,22,4,1,0.33190596613383,0.567485598919361,1.10624702428366,0.46869589928292,0.621515861557613,0.753724018722541,1.61858915405146,0.321730050511352,0.670134222352726,0.589186532641438,1,4,3,1,0,4,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1037,23,2,1,1900,18,4,2,0.403211074957916,0.73309220594714,1.13596968325935,1.20392924350724,0.706359512062936,0.599250732121938,0.885869446218498,1.57898037238968,0.850673911706328,0.551005615304477,1,2,2,1,0,4,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1040,42,2,0,8161,48,5,1,0.501097786534753,0.665181463332917,1.34595599882591,0.946170678109443,1.22704719737842,0.921622889035532,0.626455155444595,1.21656614756374,1.56319287813341,0.272466943616435,1,4,4,1,0,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1044,32,2,0,1223,24,4,1,0.544756671521479,0.814420976851918,0.538661959649363,1.03107108368721,1.47764458462188,0.694213948908433,0.606666554172024,1.25800924791514,0.648404121676996,0.419705933959246,1,4,3,1,0,4,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1045,48,2,0,989,24,2,1,0.559481296190854,0.470108219388288,0.979532651703569,0.751286644373302,1.40405122401355,1.05315005108623,0.982180062406525,0.756308479042178,0.975049130813657,0.614969080892773,1,4,3,1,0,4,2,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1046,32,2,1,2075,24,4,1,0.304300982546292,0.515995862927657,1.12327518233409,1.30295298329626,1.07845045565704,0.759921333766832,1.1712947383588,1.0288954776847,1.04767387321789,0.530703331355156,1,2,3,1,0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1047,66,4,0,2161,30,5,1,0.477547778365795,0.57544384851851,1.50670070577891,0.847653287422267,0.670710708079218,1.32524638931473,0.93088350447807,1.00936830937565,1.15916373196726,0.343694579723698,1,4,4,1,1,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1048,25,2,0,2430,18,1,1,0.454416868903971,0.575114060319805,1.4227676727434,0.472894895241598,1.51485790007997,1.13851947176035,0.917989682012486,1.15367362861787,1.72181083440083,0.26206407104906,1,4,1,1,0,1,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1049,28,4,0,1135,12,4,3,0.764156544930315,0.453980709851673,1.23398993313298,1.18752481327039,0.76518119084868,1.21572343488798,1.39500270458357,0.526947608088322,0.945833796639811,0.206585631929513,1,4,3,1,1,2,4,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1050,42,4,1,307,12,3,2,0.664452233078039,0.644196504256159,1.09877243083817,0.776480884039056,1.62585495210417,0.74797239847119,0.460222128872697,0.808586395970258,0.810764356372791,0.154838345438355,1,3,3,1,0,3,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1051,49,3,0,8678,30,4,1,0.311042496367004,0.532137784209499,1.7243828576175,1.11814440358314,1.30231269640294,1.53074102717341,0.90349718420221,0.986898078096121,1.44247332659814,0.451117471992349,1,2,3,1,0,2,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1054,55,4,1,1492,12,5,1,0.361317169922795,0.56158009017127,1.4773450872975,1.11679686265117,0.942718126020155,1.4463313876305,1.63105796162763,1.56166670741328,0.862000796465479,0.557378699722046,1,3,4,1,1,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1055,36,4,1,2075,12,3,2,0.398769349273458,0.538829763458142,0.695531295872232,1.00847951976522,1.275549901055,0.812297387875616,0.540756534592698,1.35281381290109,0.855541998324656,0.484213797123932,1,2,3,1,1,2,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1056,47,3,0,12312,36,3,1,0.376190077857916,0.475888857551805,1.20236380460548,0.99001797932587,1.28236537706611,1.33055195191233,0.510559449704894,0.766165226301935,0.490453312539451,0.397762819953546,1,1,3,2,1,4,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1057,24,3,1,8400,48,4,1,0.449763027331914,0.616519792569517,1.34671608256985,0.630293182700271,0.883453823644126,0.864005424762825,0.35512049055009,1.27487590798842,0.741200863649214,0.590935864534583,1,1,3,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
